cycle,avg,error,childs
0,471.82326785807635,0,2
1,632.7689911822434,321.891446648334,3
2,632.7689911822434,160.94572332416715,3
3,632.7689911822434,80.47286166208346,3
4,632.7689911822434,40.236430831041844,3
5,632.7689911822434,20.118215415520922,3
6,632.7689911822434,20.118215415520922,3
7,632.7689911822434,20.118215415520922,3
8,632.7689911822434,10.059107707760518,3
9,632.7689911822434,10.059107707760518,3
10,632.7689911822434,5.029553853880088,3
11,632.7689911822434,5.029553853880088,3
12,632.7689911822434,5.029553853880088,3
13,632.7689911822434,2.514776926940044,3
14,566.0396652497772,268.174692193335,4
15,566.0396652497772,268.174692193335,4
16,566.0396652497772,135.9734287918725,4
17,566.0396652497772,1.8860826952050047,4
18,566.0396652497772,0.9430413476025024,4
19,566.0396652497772,0.9430413476025024,4
20,566.0396652497772,0.9430413476025024,4
21,589.0910818220773,138.78002010760179,5
22,589.0910818220773,138.78002010760179,5
23,589.0910818220773,92.20566628920028,5
24,589.0910818220773,92.20566628920028,5
25,589.0910818220773,46.10283314460014,5
26,589.0910818220773,34.6950050269005,5
27,589.0910818220773,34.69500502690039,5
28,589.0910818220773,23.169296740750497,5
29,589.0910818220773,20.25839962710029,5
30,589.0910818220773,20.25839962710029,5
31,589.0910818220773,8.732691340950396,5
32,589.0910818220773,5.821794227300302,5
33,589.0910818220773,5.09406994888775,5
34,589.0910818220773,4.366345670475198,5
35,589.0910818220773,4.366345670475198,5
36,589.0910818220773,4.366345670475198,5
37,541.1004567129868,385.01658729034307,6
38,541.1004567129868,290.1269234897809,6
39,541.1004567129867,290.1269234897809,6
40,541.1004567129866,241.31760856747644,6
41,541.1004567129866,241.31760856747644,6
42,541.1004567129867,218.27743412834735,6
43,541.1004567129868,123.38777032778523,6
44,541.1004567129868,110.50320008619713,6
45,541.1004567129867,110.50320008619701,6
46,541.1004567129867,110.50320008619701,6
47,541.1004567129867,110.50320008619701,6
48,541.1004567129867,110.50320008619701,6
49,541.1004567129867,110.50320008619701,6
50,541.1004567129867,110.50320008619701,6
51,541.1004567129867,110.50320008619713,6
52,541.1004567129867,110.50320008619724,6
53,541.1004567129867,110.50320008619724,6
54,541.1004567129867,72.67640637215334,6
55,541.1004567129867,37.82679371404345,6
56,541.1004567129867,2.4892580470075245,6
57,541.1004567129867,2.2452965425444518,6
58,541.1004567129867,2.2452965425445655,6
59,541.1004567129867,2.2452965425445655,7
60,598.4019633230135,572.0143985812277,7
61,598.4019633230135,572.0143985812277,7
62,598.4019633230135,572.0143985812277,7
63,598.4019633230135,458.2838667526861,7
64,598.4019633230135,458.2838667526862,7
65,598.4019633230135,344.55333492414445,7
66,598.4019633230135,344.55333492414456,7
67,598.4019633230135,229.60866926015683,7
68,598.4019633230135,143.4703355291207,7
69,598.4019633230135,129.20750059655404,7
70,598.4019633230135,93.64345017313542,7
71,598.4019633230135,82.99284242770955,7
72,598.4019633230135,68.7300074951429,7
73,598.4019633230135,57.77586629085545,7
74,598.4019633230135,47.125258545429574,7
75,598.4019633230135,36.17111734114212,7
76,598.4019633230135,34.38826297457126,7
77,598.4019633230135,32.605408608000175,7
78,598.4019633230135,32.605408608000175,7
79,598.4019633230135,30.82255424142909,7
80,598.4019633230134,30.822554241429202,7
81,598.4019633230134,30.822554241429316,7
82,598.4019633230134,30.822554241429316,7
83,598.4019633230134,24.302977296938025,7
84,598.4019633230134,16.597338736580696,7
85,598.4019633230134,10.077761792089404,7
86,598.4019633230134,10.077761792089404,7
87,598.4019633230134,10.077761792089404,7
88,598.4019633230134,10.07776179208929,7
89,598.4019633230134,10.077761792089404,7
90,598.4019633230134,10.077761792089404,7
91,598.4019633230134,7.966265145944362,7
92,598.4019633230135,6.104541909405498,7
93,590.6084041423661,95.13465999470134,8
94,590.6084041423661,95.13465999470134,8
95,590.6084041423661,80.58983164958693,8
96,590.6084041423661,67.41072533840395,8
97,590.6084041423661,67.41072533840395,8
98,590.6084041423661,67.41072533840384,8
99,590.6084041423661,67.41072533840384,8
100,590.6084041423662,50.76290230889276,8
101,590.6084041423662,50.76290230889265,8
102,590.6084041423662,42.19998943819894,8
103,590.6084041423662,42.19998943819894,8
104,590.6084041423661,42.19998943819894,8
105,590.6084041423661,42.199989438199054,8
106,590.6084041423661,42.199989438199054,8
107,590.6084041423661,33.63707656750546,8
108,590.6084041423661,33.637076567505574,8
109,590.6084041423661,32.278230834983106,8
110,590.6084041423661,26.65710366687108,8
111,590.6084041423661,26.65710366687108,8
112,590.6084041423661,21.035976498759055,8
113,590.6084041423661,18.045018761548704,8
114,590.6084041423661,17.695719828539268,8
115,590.6084041423662,17.346420895530173,8
116,590.6084041423661,16.99712196252051,8
117,590.6084041423661,16.997121962520623,8
118,590.6084041423661,16.997121962520623,8
119,590.6084041423661,16.997121962520623,8
120,590.6084041423661,14.769235846141328,8
121,590.6084041423661,14.769235846141328,8
122,590.6084041423661,14.769235846141328,8
123,590.6084041423662,14.419936913132346,8
124,590.6084041423662,10.377148164630512,8
125,590.6084041423662,8.149262048250876,8
126,590.6084041423661,8.149262048250762,8
127,590.6084041423661,8.149262048250762,8
128,590.6084041423661,6.56567219421845,8
