cycle,avg,error,childs
0,507.52134550955327,0,2
1,507.52134550955327,0,2
2,507.52134550955327,0,2
3,507.52134550955327,0,3
4,450.19659540960447,114.64950019989749,4
5,450.19659540960447,114.64950019989749,4
6,383.2376109363619,325.1606879929192,4
7,383.2376109363619,248.56746914638268,4
8,383.2376109363619,248.56746914638268,4
9,383.2376109363619,145.78051586067215,4
10,383.2376109363619,145.78051586067215,4
11,383.2376109363619,72.89025793033608,4
12,383.2376109363619,72.89025793033608,4
13,383.2376109363619,72.89025793033608,4
14,383.2376109363619,72.89025793033613,4
15,383.2376109363619,50.930606528330316,4
16,383.2376109363619,50.93060652833037,4
17,383.2376109363619,25.465303264165186,4
18,383.2376109363619,0,4
19,383.2376109363619,0,4
20,383.2376109363619,0,5
21,895.210339551108,3071.8363716884764,6
22,895.2103395511078,2047.8909144589843,6
23,895.2103395511078,2047.8909144589843,6
24,895.2103395511078,2047.8909144589838,6
25,1567.0593800233098,4350.846866548122,6
26,1567.0593800233098,3903.1010606795244,6
27,1567.0593800233098,3903.1010606795244,6
28,1567.0593800233094,3039.262246976792,6
29,1567.0593800233098,2767.334317817535,6
30,1567.0593800233098,2495.4063886582776,6
31,1567.0593800233098,2495.4063886582776,6
32,1567.0593800233094,2495.4063886582785,6
33,1567.0593800233098,2155.4964772092053,6
34,1567.0593800233098,2155.4964772092053,6
35,1567.0593800233094,1701.5998357691726,6
36,1567.0593800233098,1701.599835769172,6
37,1567.0593800233098,1247.7031943291386,6
38,1567.0593800233098,1247.7031943291388,6
39,1567.0593800233098,1247.7031943291388,6
40,1567.0593800233098,1247.7031943291388,6
41,1567.0593800233098,998.7776390204549,6
42,1567.0593800233098,998.7776390204549,6
43,1567.0593800233098,793.2018301737435,6
44,1567.0593800233098,646.2953248419851,6
45,1567.0593800233098,499.3888195102272,6
46,1567.0593800233098,447.9948672985497,6
47,1567.0593800233098,396.60091508687196,6
48,1567.0593800233098,396.60091508687196,6
49,1567.0593800233098,310.2991743680732,6
50,1567.0593800233098,310.29917436807295,6
51,1567.0593800233098,261.63347889512374,6
52,1567.0593800233098,155.14958718403705,6
53,1567.0593800233094,106.48389171108602,6
54,1567.0593800233098,106.48389171108784,6
55,1567.0593800233098,106.48389171108784,6
56,1567.0593800233098,106.48389171108806,6
57,1567.0593800233098,106.48389171108829,6
58,1567.0593800233098,106.48389171108829,6
59,1567.0593800233098,106.48389171108829,6
60,1567.0593800233094,106.48389171108647,6
61,1567.0593800233094,106.4838917110867,6
62,1567.0593800233094,106.4838917110867,6
63,1567.0593800233094,106.4838917110867,6
64,1567.0593800233094,106.4838917110867,6
65,1567.0593800233094,106.48389171108647,6
66,1567.0593800233094,84.94928750382837,6
67,1567.0593800233094,84.9492875038286,6
68,1567.0593800233094,68.02516377505935,6
69,1567.0593800233094,55.24990376348637,6
70,1567.0593800233094,55.24990376348637,6
71,1567.0593800233098,41.22359337553462,6
72,1567.0593800233098,36.416252383530946,6
73,1567.0593800233098,36.416252383530946,6
74,1567.0593800233098,36.416252383530946,6
75,1567.0593800233094,32.432292873746746,6
76,1567.0593800233094,23.3282297778635,6
77,1567.0593800233094,23.2787657043566,6
78,1567.0593800233094,18.751466193168426,6
79,1567.0593800233094,18.751466193168426,6
80,1567.0593800233094,16.413620327313765,6
81,1567.0593800233094,10.470459919250516,6
82,1567.0593800233094,10.470459919250516,6
83,1567.0593800233094,10.470459919250516,6
84,1567.0593800233094,10.470459919250288,6
85,1567.0593800233094,10.470459919250288,6
86,1567.0593800233098,6.903142856882823,6
87,1567.0593800233094,6.903142856882823,6
88,1567.0593800233094,4.151778528831528,6
89,1567.0593800233094,3.9216727847385755,6
90,1567.0593800233094,3.744494923553475,7
91,1567.0593800233094,3.744494923553475,8
92,1969.1179694200503,4023.7974697836435,8
93,1969.1179694200503,3219.8710472030134,8
94,1969.1179694200505,3219.8710472030143,8
95,1969.1179694200505,3219.871047203014,8
96,1969.1179694200498,3219.8710472030125,8
97,1969.1179694200498,2415.576690548347,8
98,1969.1179694200498,2339.7417184558535,8
99,1969.1179694200498,2339.7417184558535,8
100,2103.984604115176,2341.2570307707592,8
101,2103.984604115176,1935.8994705279292,8
102,2103.984604115176,1601.7385672810944,8
103,2103.984604115176,1601.7385672810944,8
104,2103.984604115176,1601.7385672810944,8
105,2103.984604115176,1003.5480637619621,8
106,2103.984604115176,633.7986693999392,8
107,2103.984604115176,264.04927503791623,8
108,2103.984604115176,149.82872045936165,8
109,2103.984604115176,149.82872045936165,8
110,2103.984604115176,149.8287204593621,8
111,2103.984604115176,132.02463751895857,8
112,2103.984604115176,127.57361678385723,8
113,2103.9846041151754,120.89708568120432,8
114,2103.984604115176,114.22055457855458,8
115,2103.984604115176,114.22055457855413,8
116,2103.984604115176,114.22055457855413,8
117,2103.984604115176,114.22055457855367,8
118,2103.984604115176,108.65677865967791,8
119,2103.984604115176,108.65677865967746,8
120,2103.984604115176,108.656778659677,8
121,2103.9846041151764,108.65677865967882,8
122,2103.984604115176,88.90955745186147,8
123,2103.984604115176,73.51923294576727,8
124,2103.984604115176,73.51923294576773,8
125,2103.984604115176,73.51923294576773,8
126,2103.984604115176,72.56910316830908,8
127,2103.984604115176,55.2785191072976,8
128,2103.984604115176,54.328389329838956,8
129,2103.984604115176,54.3283893298385,8
130,2103.984604115176,54.328389329838046,8
131,2103.984604115176,49.907305268192886,8
132,2103.984604115176,41.655765423259254,8
133,2103.984604115176,22.464921807330484,8
134,2103.984604115176,22.464921807330484,8
135,2103.984604115176,22.464921807330484,8
136,2103.984604115176,19.583517298246534,8
137,2103.984604115176,16.89844963032192,8
138,2103.984604115176,14.212842710769564,8
139,2103.9846041151764,11.527235791216299,8
140,2103.9846041151764,8.694241427887846,8
141,2103.984604115176,6.009173759963232,8
142,2103.984604115176,6.009173759963232,9
143,2103.984604115176,3.176179396634325,9
144,2103.984604115176,3.102350861840023,10
145,2103.9846041151764,3.102350861840023,11
146,2290.8498487112324,2614.6480451721973,11
147,2917.80738568282,9764.481558548117,11
148,2917.8073856828205,8136.909689134717,11
149,2917.8073856828205,8136.909689134716,11
